# time, X, Y, Z
1.598787232650518417e+05,-9.385164074882154819e+05,1.511641191204900388e+06,3.037763178289841395e+06
1.601226453521251678e+05,-1.699319672928092536e+06,1.183637476719518192e+06,2.850302068721920718e+06
1.602141620390415192e+05,-1.961634469286711887e+06,1.041743413232680876e+06,2.736338507285158150e+06
1.602339983454942703e+05,-2.016448816139911534e+06,1.009822981230885372e+06,2.708639093552849721e+06
1.602520110607147217e+05,-2.065553342878124909e+06,9.805004156598662958e+05,2.682580541443263646e+06
1.602992501760721207e+05,-2.191184206409197766e+06,9.021485895792895462e+05,2.610209947238198482e+06
1.604149525932073593e+05,-2.478191619970261585e+06,7.022950996935244184e+05,2.409198565245169681e+06
1.606850193463563919e+05,-3.016560008144027553e+06,2.048615121478657238e+05,1.822644610313742887e+06
1.608738769243955612e+05,-3.268007246260453016e+06,-1.537800927018914372e+05,1.332926322981096571e+06
1.609505023902654648e+05,-3.338111725193683058e+06,-2.984812727297956590e+05,1.120054602449754486e+06
1.610156632174253464e+05,-3.382745646482853219e+06,-4.202287653057809221e+05,9.339634769247904187e+05
1.611940735226869583e+05,-3.433213270637665875e+06,-7.432739138481268892e+05,4.071428029290387640e+05
1.613769453141689301e+05,-3.375209732980206609e+06,-1.050627828527235426e+06,-1.455525529715158045e+05
1.613872764046192169e+05,-3.368644028780619614e+06,-1.067069543148119934e+06,-1.767974691954760347e+05
1.613965565277338028e+05,-3.362449547624802683e+06,-1.081745000614328310e+06,-2.048477653726597782e+05
1.614243744860887527e+05,-3.342204364171280526e+06,-1.125192508063056506e+06,-2.888156265240984503e+05
1.614993845500946045e+05,-3.275196882344694808e+06,-1.238072870920192450e+06,-5.139495853764554486e+05
1.616725486179590225e+05,-3.053323771606388967e+06,-1.472093926130217966e+06,-1.020841195159972995e+06
1.618672102791070938e+05,-2.699132303264176007e+06,-1.684325496533385944e+06,-1.554514927768039517e+06
1.620445094256401062e+05,-2.290675848958735354e+06,-1.824642356728326296e+06,-1.991582899036865914e+06
1.622679409457445145e+05,-1.679268976117195562e+06,-1.923027941798874177e+06,-2.455069657834805548e+06
1.624654919960498810e+05,-1.070730006160000572e+06,-1.933799524076649221e+06,-2.767474356472669169e+06
1.626764591335058212e+05,-3.771208523004284361e+05,-1.865791350285796449e+06,-2.986393166484934743e+06
1.628458499189615250e+05,1.930258045409489423e+05,-1.753528353481780272e+06,-3.070091778026666958e+06
1.629705722537040710e+05,6.104096608725506812e+05,-1.639845043310360517e+06,-3.077593582134445198e+06
1.630876223433017731e+05,9.940070088545369217e+05,-1.510840751221350860e+06,-3.042645351304776035e+06
1.633470181552171707e+05,1.790539226965991780e+06,-1.156818199915361358e+06,-2.823187313970834482e+06
1.636484513300657272e+05,2.567719143057231791e+06,-6.532422518636042951e+05,-2.339668252459138166e+06
1.641145102893114090e+05,3.308186379483440425e+06,2.204989376625153236e+05,-1.208946041006846586e+06
1.643093723120689392e+05,3.417583840671540704e+06,5.827804446193582844e+05,-6.456352971568414941e+05
1.644753434977531433e+05,3.410943054045657627e+06,8.748656726208155742e+05,-1.462767837170143612e+05
1.647359893244504929e+05,3.215993542394590564e+06,1.283307798239172902e+06,6.403029072917626472e+05
1.650003902450799942e+05,2.800582118267613929e+06,1.610841772771495860e+06,1.394055686335444450e+06
1.654032418963909149e+05,1.813615325460314751e+06,1.893888570124343038e+06,2.343103419346319046e+06
1.658347659479379654e+05,4.446903525044757407e+05,1.867535967753373086e+06,2.946844930308313109e+06
1.660775713518857956e+05,-3.781189945487134391e+05,1.702457137745812070e+06,3.055887612249049824e+06
1.665571209203004837e+05,-1.896201296488337684e+06,1.103584860630717361e+06,2.756916943890878465e+06
1.666113577264547348e+05,-2.047149127998708980e+06,1.017387559436631855e+06,2.681941151191300713e+06
1.666634216637611389e+05,-2.186518002609803807e+06,9.318887694283933379e+05,2.602683433866778854e+06
1.667141383790969849e+05,-2.316713398146385793e+06,8.462272734812791459e+05,2.518820447199045680e+06
1.668428608287572861e+05,-2.620294737459282391e+06,6.197777148884923663e+05,2.277981109197707381e+06
1.670052856900691986e+05,-2.942360121819753200e+06,3.202314267571845558e+05,1.921948450050367508e+06
1.672514553530216217e+05,-3.284197636919252574e+06,-1.468141709356897045e+05,1.291470028510925593e+06
1.673078227405548096e+05,-3.335810805603100918e+06,-2.535309986384138465e+05,1.134979125672477996e+06
1.673575751357078552e+05,-3.372799283116263337e+06,-3.470818272834597155e+05,9.939264818224408664e+05
1.675068323210477829e+05,-3.434790560747664422e+06,-6.218270339667603839e+05,5.578468205316727981e+05
1.676417846139669418e+05,-3.426975493899739347e+06,-8.588388931361215655e+05,1.530080304808210349e+05
1.677087342303991318e+05,-3.400616437501502223e+06,-9.710537192998038372e+05,-4.924364425566501450e+04
1.677443130549192429e+05,-3.380591294503647834e+06,-1.029004309942351305e+06,-1.566828524858752498e+05
1.677899600534439087e+05,-3.348835732339704875e+06,-1.101499638990736334e+06,-2.942136341145290062e+05
1.678288699005842209e+05,-3.316433719341671560e+06,-1.161549864833171014e+06,-4.109769200628093677e+05
1.679329708446264267e+05,-3.206028483655150048e+06,-1.313631229104208061e+06,-7.198919512577715795e+05
1.680272899916172028e+05,-3.077003418038908392e+06,-1.439620330679653212e+06,-9.932938069390961900e+05
1.682112511762380600e+05,-2.750641620055193547e+06,-1.649023514910614118e+06,-1.499764569735630881e+06
1.683972793431282043e+05,-2.329720975074576214e+06,-1.806394213824308477e+06,-1.962031597998352023e+06
1.686108594794273376e+05,-1.752034175845981343e+06,-1.913144567528050393e+06,-2.411325236137232743e+06
1.686891706006526947e+05,-1.519571165281366091e+06,-1.931551719904449303e+06,-2.550500848576349672e+06
1.688812335778474808e+05,-9.143961247119242325e+05,-1.928634107906142250e+06,-2.826614328159392346e+06
1.691861926050186157e+05,1.041952352670010878e+05,-1.785335747720433632e+06,-3.056691351844528690e+06
1.693481980830430984e+05,6.475697318828020943e+05,-1.643545802929116413e+06,-3.068655037448656745e+06
1.694911017457246780e+05,1.113887155845736153e+06,-1.484007516404261813e+06,-3.014785714975295123e+06
1.697405350129604340e+05,1.870366124422753230e+06,-1.137932505650812294e+06,-2.779655323911274318e+06
1.699772519220113754e+05,2.485595615420326591e+06,-7.462344001294750487e+05,-2.401964444552337285e+06
1.704405219138860703e+05,3.276280308934715111e+06,1.155138337313199881e+05,-1.311340134731967468e+06
1.704987031280994415e+05,3.329942057466796134e+06,2.258043425779698882e+05,-1.149897250280616805e+06
1.705501970305442810e+05,3.368267857739531435e+06,3.228089843603780027e+05,-1.003832463263313053e+06
1.706699501258134842e+05,3.423550796237224247e+06,5.447512254304982489e+05,-6.547921175943973940e+05
1.709504764811992645e+05,3.365265825604392681e+06,1.029619585900716251e+06,1.896570988583634607e+05
1.712362262024879456e+05,3.041169748503717594e+06,1.442446445488777477e+06,1.033912947035957011e+06
1.716214513440132141e+05,2.229303995725774206e+06,1.813309168657002039e+06,2.029505506792114582e+06
1.720450613672733307e+05,9.721360441025728360e+05,1.920079602392399684e+06,2.781781712980693206e+06
1.724890648783445358e+05,-5.232549254650246585e+05,1.675881661736600101e+06,3.049735515591048170e+06
1.729379529951810837e+05,-1.934036703882233938e+06,1.105789891139010200e+06,2.729355381954741664e+06
1.729887339833974838e+05,-2.074592462860178435e+06,1.025217498284951551e+06,2.657368002623775974e+06
1.730673613785505295e+05,-2.281776515212567523e+06,8.954340983759396477e+05,2.532702720330765937e+06
1.731359827270507812e+05,-2.451362950957040302e+06,7.777148927086417098e+05,2.411319538404630497e+06
1.732515599429607391e+05,-2.711097850784915034e+06,5.716387342376033776e+05,2.182022330537265167e+06
1.733547534766197205e+05,-2.913198680626721121e+06,3.812618438027927186e+05,1.953083363510305528e+06
1.735373059744834900e+05,-3.195393278606631327e+06,3.605415490643330850e+04,1.499910587876371806e+06
1.736547885434627533e+05,-3.322602434081851039e+06,-1.874233674053796567e+05,1.181536272956523113e+06
1.738185136253833771e+05,-3.425132061943921726e+06,-4.940003332719267346e+05,7.123897830166999483e+05
1.739613590161800385e+05,-3.441778037250221241e+06,-7.512405328417960554e+05,2.875733393004003447e+05
1.741067091547250748e+05,-3.388798394556459971e+06,-9.977054843021015404e+05,-1.503658268467265880e+05
1.741207440207004547e+05,-3.379982101664938498e+06,-1.020500833575417986e+06,-1.926254891188730253e+05
1.741327940688133240e+05,-3.371897529606726486e+06,-1.039917232276445488e+06,-2.288786175303830532e+05
1.741684868664741516e+05,-3.345170661760350689e+06,-1.096560983116020914e+06,-3.360473875577856088e+05
1.742694744985103607e+05,-3.247319629918691702e+06,-1.249279440389328869e+06,-6.365340199693990871e+05
1.743823156851530075e+05,-3.100163101103768684e+06,-1.405304075909395935e+06,-9.646379661946966080e+05
1.745727471259832382e+05,-2.766594230611402541e+06,-1.628619468366084853e+06,-1.489210249757683370e+06
1.747758905763626099e+05,-2.304758161174308043e+06,-1.804218491222973913e+06,-1.990831044971796684e+06
1.750619329782724380e+05,-1.504610444736003876e+06,-1.929634713161392370e+06,-2.559046826377972495e+06
1.753444728412628174e+05,-5.982707012848728336e+05,-1.905883228332364000e+06,-2.923573786614973564e+06
1.755869549968242645e+05,2.190342790440636454e+05,-1.769541809034270234e+06,-3.058809291187014431e+06
1.758349743194580078e+05,1.042271844374768320e+06,-1.527304275793454144e+06,-3.018436502116004471e+06
1.760499290771484375e+05,1.707958791410794249e+06,-1.243925769307699520e+06,-2.838571458472725470e+06
1.763774681602716446e+05,2.567475150961712468e+06,-7.108450339463788550e+05,-2.325285287236079108e+06
1.768377069336175919e+05,3.312382059409741312e+06,1.476233042501872405e+05,-1.214889913990534609e+06
1.770298111891746521e+05,3.428704752478852402e+06,5.071717009814030025e+05,-6.633400461411655415e+05
1.771938046003580093e+05,3.430592821242682636e+06,8.001596269748682389e+05,-1.729867517253927654e+05
1.775087345813512802e+05,3.183817010086289141e+06,1.297849455578956753e+06,7.697278245194471674e+05
1.778650265221595764e+05,2.537596313295943663e+06,1.708499705936799757e+06,1.741401443010451738e+06
1.782850419224500656e+05,1.383189814414573833e+06,1.921025735847871751e+06,2.602740139353263658e+06
1.786790232682228088e+05,8.112840248102950864e+04,1.823601029660815839e+06,3.008232873689564876e+06
1.791373168669939041e+05,-1.436250005316968076e+06,1.369538963350337464e+06,2.909375397168337367e+06
1.793025131508111954e+05,-1.927052081080492353e+06,1.131197485523893265e+06,2.724071449717916548e+06
1.793663227765560150e+05,-2.103569296641866211e+06,1.030682093640715117e+06,2.632647573272547685e+06
1.794470025401115417e+05,-2.314677977970412932e+06,8.977641900704163127e+05,2.502038998820546083e+06
1.795170889905691147e+05,-2.486153777994310018e+06,7.776267194439625600e+05,2.375577679076440632e+06
1.796344736909866333e+05,-2.746206323531425092e+06,5.683439580759034725e+05,2.138474206817305647e+06
1.797451703842878342e+05,-2.957620153342780657e+06,3.639266652449182002e+05,1.888390819737331243e+06
1.799646117786169052e+05,-3.270049734825120308e+06,-5.174681671515363269e+04,1.328945024306608364e+06
1.800341910208463669e+05,-3.337627533069787081e+06,-1.839680361691550352e+05,1.137230219039566815e+06
1.800970654008388519e+05,-3.385145669369156007e+06,-3.027172641651595477e+05,9.593566690075149527e+05
1.802856885409355164e+05,-3.448988524892770685e+06,-6.501656963027110323e+05,4.064668858090084977e+05
1.804203506406545639e+05,-3.421679930206197780e+06,-8.851664748868842144e+05,2.135202118592686020e+03
1.804734863562583923e+05,-3.394276940120430663e+06,-9.738342770402370952e+05,-1.577827229985216400e+05
1.804864820634126663e+05,-3.386155567484186962e+06,-9.951236519447929459e+05,-1.968427177658460569e+05
1.805220118930339813e+05,-3.361123312408883590e+06,-1.052486319070040016e+06,-3.034416437302714912e+05
1.805522765884399414e+05,-3.336552878621648531e+06,-1.100335833496381529e+06,-3.939483946475669509e+05
1.806200823622941971e+05,-3.270785420069721527e+06,-1.203934154112459160e+06,-5.953064371089622146e+05
1.807336716761589050e+05,-3.128154934267087840e+06,-1.365267732943302020e+06,-9.261566681304093217e+05
1.809476662473678589e+05,-2.755298615341839846e+06,-1.621604379730168963e+06,-1.514610763891542098e+06
1.811641731190681458e+05,-2.254615809617333114e+06,-1.808369233664213214e+06,-2.041601401859996375e+06
1.813993693873882294e+05,-1.596529549757391680e+06,-1.919067366459581070e+06,-2.508887156080845743e+06
1.816339076747894287e+05,-8.558284118311377242e+05,-1.928409788959807483e+06,-2.842067475514175836e+06
1.818849318299293518e+05,-1.387806794950168114e+04,-1.826184980289595202e+06,-3.032038240119670518e+06
1.820579880537986755e+05,5.703854592395336367e+05,-1.691005159354905598e+06,-3.056422170575052034e+06
1.822266120344400406e+05,1.124225681896312628e+06,-1.512478702921063174e+06,-2.995288165040790103e+06
1.825223005951642990e+05,2.012740172735228669e+06,-1.103115284027033020e+06,-2.691713042590267956e+06
1.828340581438541412e+05,2.765337930072167423e+06,-5.719798127695564181e+05,-2.126630415733274072e+06
1.831076827324628830e+05,3.214213963222514372e+06,-5.995503832720429637e+04,-1.463842074074877892e+06
1.832215737297534943e+05,3.333654150358320680e+06,1.565720473332400434e+05,-1.153610654459781013e+06
1.834289357630014420e+05,3.442141077132117003e+06,5.437450073393108323e+05,-5.542871010490377666e+05
1.836053578467369080e+05,3.420986683630904183e+06,8.557852717725124676e+05,-2.528469068414531648e+04
1.838866061322689056e+05,3.173931467428494710e+06,1.295883369651800022e+06,8.125334440233446658e+05
1.842568031256198883e+05,2.482266326765269972e+06,1.718975143659981899e+06,1.809213195362141356e+06
1.845883805493116379e+05,1.579322587464762619e+06,1.905776353772759205e+06,2.500448691181126051e+06
1.850150315544605255e+05,1.847110983329602750e+05,1.847332849577275803e+06,2.988891165066295303e+06
1.854712907049655914e+05,-1.337274736128845718e+06,1.427650067114827456e+06,2.928103051203512587e+06
1.857078560565710068e+05,-2.039115038099371828e+06,1.089520550206176937e+06,2.659075861028985586e+06
1.857541933012008667e+05,-2.164687061700804159e+06,1.015682742414316279e+06,2.588728796834172681e+06
1.857986344639062881e+05,-2.280852915322049987e+06,9.428575688292746199e+05,2.516130785192160867e+06
1.858548323487043381e+05,-2.421412490785676055e+06,8.481736744867314119e+05,2.417361065850350074e+06
1.859865941858291626e+05,-2.720916791924918070e+06,6.164246441403959179e+05,2.156999214486256707e+06
1.861201476156711578e+05,-2.977373069175438955e+06,3.708696345451654634e+05,1.855706159240847919e+06
1.863411205607652664e+05,-3.286082691359921824e+06,-4.749713173683523200e+04,1.288942719664582983e+06
1.864132354488372803e+05,-3.353550027043594513e+06,-1.845139679275574163e+05,1.089333844973258208e+06
1.864755273301601410e+05,-3.398144091516199522e+06,-3.021388465429453645e+05,9.124410469080760377e+05
1.866505906128883362e+05,-3.454318032347853761e+06,-6.251758088118736632e+05,3.991320047892763978e+05
1.868363000001907349e+05,-3.401592514539595228e+06,-9.473446434919130988e+05,-1.578392280200006207e+05
1.868520200461149216e+05,-3.391858426908076275e+06,-9.733081812525965506e+05,-2.049943058481947519e+05
1.868813782452344894e+05,-3.371502755406946875e+06,-1.021167680189331528e+06,-2.929141339220942464e+05
1.869069814286231995e+05,-3.351448201986388769e+06,-1.062210970648179762e+06,-3.693859813007300254e+05
1.869722332197427750e+05,-3.290735844052196480e+06,-1.163704316301901825e+06,-5.630827272826903500e+05
1.871038950695991516e+05,-3.127227274330481421e+06,-1.353493164376048371e+06,-9.459248576513146982e+05
1.873334125517606735e+05,-2.719074304781526793e+06,-1.628579634701783536e+06,-1.571437642590942327e+06
1.875470049037933350e+05,-2.214964191710948944e+06,-1.810878414385454496e+06,-2.082264675126462709e+06
1.879008119645118713e+05,-1.178859473706892692e+06,-1.936460153686038218e+06,-2.717967169742108788e+06
1.882153977786302567e+05,-1.348728560933057452e+05,-1.854440609282611869e+06,-3.011690968072786927e+06
1.884147309750318527e+05,5.398967608023674693e+05,-1.710740547081186902e+06,-3.050778065117396880e+06
1.886154677070379257e+05,1.198783974568670848e+06,-1.500137059205879457e+06,-2.972169162867139559e+06
1.889676308618783951e+05,2.228363025512840133e+06,-9.963663374188395683e+05,-2.559355828050858807e+06
1.891685505105257034e+05,2.703945082379412372e+06,-6.513062380501773441e+05,-2.182322216412744951e+06
1.893968189244270325e+05,3.115167240795801394e+06,-2.291219381214906462e+05,-1.651138823621484451e+06
1.895580543420314789e+05,3.311643570723855868e+06,7.737022301625600085e+04,-1.223824045357376104e+06
1.895886744608879089e+05,3.339599442243673373e+06,1.355920547565098386e+05,-1.138830500272291712e+06
1.896196158646345139e+05,3.364742203389186412e+06,1.942984661675554235e+05,-1.051888603027521167e+06
1.896992810631990433e+05,3.414945055109551176e+06,3.444817045754296705e+05,-8.237245145458804909e+05
1.899084886962175369e+05,3.445521367795613129e+06,7.263361394253617618e+05,-2.041222139096730389e+05
1.903621747245788574e+05,3.013557942634350620e+06,1.428007233852106147e+06,1.132384720882297494e+06
1.907528714060783386e+05,2.156430662832824513e+06,1.809560366741233272e+06,2.110793805598491803e+06
1.911836825407743454e+05,8.484363908354786690e+05,1.920144785123222740e+06,2.822354430104881525e+06
1.916375911914110184e+05,-6.900468500994964270e+05,1.665785556602798868e+06,3.022348178590238560e+06
1.920457782739400864e+05,-1.966068833080967888e+06,1.151916984740421874e+06,2.686857710487263743e+06
1.921168708860874176e+05,-2.161176617562370840e+06,1.040566733796099317e+06,2.581366513914633542e+06
1.922186370942592621e+05,-2.421645500540854409e+06,8.723505903203715570e+05,2.408214510301142000e+06
1.923172021473646164e+05,-2.650570835340662859e+06,7.009756279647327028e+05,2.217170706525756512e+06
1.924567027502059937e+05,-2.931076438474019989e+06,4.474317627896654885e+05,1.911178343930226984e+06
1.927125896614789963e+05,-3.297739761310658883e+06,-3.617028607992595062e+04,1.260106568553301273e+06
1.927706305308341980e+05,-3.352294690892612562e+06,-1.466596611645354424e+05,1.099676083490636433e+06
1.928220773954391479e+05,-3.391446816923563834e+06,-2.442059373591248877e+05,9.544421723941542441e+05
1.929558449226617813e+05,-3.452111794383742847e+06,-4.942713035038821399e+05,5.662966688756096410e+05
1.931084047687053680e+05,-3.447990166526388377e+06,-7.687468573919071350e+05,1.121078214139476186e+05
1.931748160457611084e+05,-3.421803121040498838e+06,-8.831660892501542112e+05,-8.695797893534949981e+04
1.932092009021043777e+05,-3.402479578513899818e+06,-9.409544583251281874e+05,-1.899205362371085212e+05
1.932201931111812592e+05,-3.395477585836780723e+06,-9.592041190761189209e+05,-2.227935882894621463e+05
1.932297149643898010e+05,-3.389090428885366302e+06,-9.749219748959364370e+05,-2.512477093550800346e+05
1.932582805238962173e+05,-3.368142999834026210e+06,-1.021556466307635186e+06,-3.364632926635179901e+05
1.933228593118190765e+05,-3.310994871934638824e+06,-1.123954499354793224e+06,-5.280031459149735747e+05
1.934470499802827835e+05,-3.163758607409182005e+06,-1.307799955097509548e+06,-8.896008252507122234e+05
1.936424720636606216e+05,-2.837729588050520979e+06,-1.556768244272765936e+06,-1.429483832921615103e+06
1.938692579007148743e+05,-2.329644508329891134e+06,-1.773651156611593673e+06,-1.988534002968135523e+06
1.941172693088054657e+05,-1.643406299991950626e+06,-1.910652267445176374e+06,-2.486268984633316286e+06
1.943777188310623169e+05,-8.192238620085659204e+05,-1.933680189302575076e+06,-2.850467333765590098e+06
1.946135675206184387e+05,-2.526567121441953350e+04,-1.846435523132405244e+06,-3.020699570865260437e+06
1.948046485240459442e+05,6.211581245320833987e+05,-1.703369595764886588e+06,-3.040457438686592970e+06
1.949733551465272903e+05,1.174669869928539731e+06,-1.527272129323934903e+06,-2.969007544006149285e+06
1.953299943279027939e+05,2.221828412941020448e+06,-1.024661961287328624e+06,-2.554709504437586758e+06
1.955125083364248276e+05,2.660083955181804951e+06,-7.145793123644059524e+05,-2.217232456105170771e+06
1.957313033357858658e+05,3.071436254249591846e+06,-3.133428385402824497e+05,-1.719382764182730811e+06
1.959264221208095551e+05,3.318504207369238604e+06,5.740994273787434213e+04,-1.207262962444936391e+06
1.959664132565259933e+05,3.354198650363711175e+06,1.335980673481037375e+05,-1.096134208581289044e+06
1.960040995172262192e+05,3.383045844503330998e+06,2.052099139124352951e+05,-9.898454589694534661e+05
1.961069533612728119e+05,3.437806083775025327e+06,3.989334569405987859e+05,-6.932404764923104085e+05
1.963500573797225952e+05,3.425737230269611347e+06,8.370052023270471254e+05,3.036761010305641685e+04
1.968011957124471664e+05,2.889605707205969375e+06,1.505641963204251602e+06,1.335746470847790595e+06
1.971311816906929016e+05,2.128150976504739374e+06,1.813672822774775326e+06,2.136394921066601761e+06
1.975592882521152496e+05,8.197457539196670987e+05,1.925943483671714552e+06,2.827350531190555077e+06
1.980106881417036057e+05,-7.127127792453914881e+05,1.676643368924774928e+06,3.011566462624893058e+06
1.984038490467071533e+05,-1.944579848585678032e+06,1.188093822972237598e+06,2.687216311048945412e+06
1.984973667222261429e+05,-2.201055699096295517e+06,1.042348506143365288e+06,2.547582544302598573e+06
1.985893055644035339e+05,-2.434877727649851236e+06,8.903577559225434670e+05,2.388995873171600047e+06
1.986774163827896118e+05,-2.640113557024944574e+06,7.377656309422252234e+05,2.218416782263610978e+06
1.989151599607467651e+05,-3.090080033054581843e+06,3.014827213080408983e+05,1.678099477770386729e+06
1.990809651081562042e+05,-3.304471587726726197e+06,-1.410334584212210029e+04,1.244641012730276678e+06
1.991486689157485962e+05,-3.366827611130739562e+06,-1.433461356208026409e+05,1.057385449071433395e+06
1.992081975967884064e+05,-3.409235809651644435e+06,-2.564761744870762341e+05,8.888211175535493530e+05
1.993835174506902695e+05,-3.465441612871840131e+06,-5.830847284470002633e+05,3.768880191715841647e+05
1.995116707885265350e+05,-3.441137388458740897e+06,-8.113884852571594529e+05,-5.202540609184536152e+03
1.995828252871036530e+05,-3.403925518338440452e+06,-9.328080894559612498e+05,-2.176564423634937266e+05
1.996114945760965347e+05,-3.384197368879948277e+06,-9.804715323133023921e+05,-3.030033830608107382e+05
1.996363489710092545e+05,-3.364912072237335145e+06,-1.021163248543910799e+06,-3.767955095387038309e+05
1.997017959196567535e+05,-3.304531461789048277e+06,-1.125334430004683556e+06,-5.698892324701389298e+05
1.998433199388980865e+05,-3.127551871224318165e+06,-1.334144681973713916e+06,-9.781979128880375065e+05
2.000790191211700439e+05,-2.700915685748443939e+06,-1.623087269535115920e+06,-1.612175443695771508e+06
2.002932883118391037e+05,-2.187336656750056427e+06,-1.811192522962680086e+06,-2.114340137076031417e+06
2.005559606584310532e+05,-1.428978885051172227e+06,-1.932777482834648341e+06,-2.600561862973651849e+06
2.009625358996391296e+05,-8.896211249725031666e+04,-1.870082468159471173e+06,-3.006027087660167366e+06
2.011801822146177292e+05,6.482965151719489368e+05,-1.713723508496504044e+06,-3.029956694646175485e+06
2.013665735651254654e+05,1.257705219945106655e+06,-1.517667961428234819e+06,-2.940624548883193173e+06
2.017997295221090317e+05,2.479911254527100362e+06,-8.805549934686734341e+05,-2.363556395491397940e+06
2.022695611116886139e+05,3.298629228090367746e+06,-1.581294517842400819e+04,-1.263773235591445584e+06
2.023479391652345657e+05,3.370148894733753521e+06,1.339444263484720141e+05,-1.046976008397814352e+06
2.024165383207798004e+05,3.416206261151272804e+06,2.643997716087943409e+05,-8.520550695348831359e+05
2.025924028019905090e+05,3.462358664832573850e+06,5.919412772432095371e+05,-3.367530499446935719e+05
2.029619720838069916e+05,3.221480089264016133e+06,1.211289012732198928e+06,7.595841273479659576e+05
2.033340788549184799e+05,2.549110599288709927e+06,1.673668113369300496e+06,1.760519424767288845e+06
2.037611907620429993e+05,1.363972746139131952e+06,1.926554588874860434e+06,2.610282397737191524e+06
2.041442371494770050e+05,8.938067003675480373e+04,1.866003383754380047e+06,2.983254498745320365e+06
2.046004766005277634e+05,-1.430851954153205967e+06,1.452331691454304848e+06,2.873267607293661684e+06
2.048398209462165833e+05,-2.131885731486002915e+06,1.111256294350934681e+06,2.578647850520370062e+06
2.048946838717460632e+05,-2.277153687735893764e+06,1.023576601111632888e+06,2.490038157958216500e+06
2.049566645961999893e+05,-2.433196774681150913e+06,9.209109090976942098e+05,2.381113427484839223e+06
2.050906496034860611e+05,-2.738605402979490813e+06,6.876836839011026314e+05,2.115630538382792380e+06
2.052274244596958160e+05,-3.000897707836986054e+06,4.371969784488249570e+05,1.806381897547049914e+06
2.054556364705562592e+05,-3.314856233631551266e+06,3.813466754369204864e+03,1.220118063724672422e+06
2.055102448614835739e+05,-3.365556816658631898e+06,-1.007572952047190629e+05,1.069502323615964735e+06
2.055595309057235718e+05,-3.402929371612856165e+06,-1.948957137232169043e+05,9.308948103775447235e+05
2.056823308455944061e+05,-3.460916678454025183e+06,-4.269775406537996605e+05,5.767344138672809349e+05
2.059469407272338867e+05,-3.413626498169409577e+06,-9.015912694666532334e+05,-2.078835740014873445e+05
2.059574303833246231e+05,-3.406926773094682023e+06,-9.193542171454137424e+05,-2.390395707657139283e+05
2.059664327744245529e+05,-3.400887336362979375e+06,-9.345207749613079941e+05,-2.657572958774057915e+05
2.059934399478435516e+05,-3.381169177636615466e+06,-9.795766183657030342e+05,-3.457732304004818434e+05
2.060547123355865479e+05,-3.327604663924798369e+06,-1.079189051627460634e+06,-5.262942776622514939e+05
2.061833800779581070e+05,-3.176084508973378222e+06,-1.275233612700669561e+06,-8.982847291146790376e+05
2.063920272994041443e+05,-2.823956098879678175e+06,-1.548720053248017794e+06,-1.468194398658967111e+06
2.066535353536605835e+05,-2.218071187141710427e+06,-1.799200487267941236e+06,-2.092690309613308869e+06
2.070250862710475922e+05,-1.119019950196158839e+06,-1.950858622705245856e+06,-2.735576379268933553e+06
2.074779249306917191e+05,4.037767450598501600e+05,-1.791120549825013615e+06,-3.027725676316102967e+06
2.078833852436542511e+05,1.710224740117375739e+06,-1.351105472496332601e+06,-2.788403450592806563e+06
2.083003484660387039e+05,2.772860699775426649e+06,-6.789852398573459359e+05,-2.086302301352434326e+06
2.086049460638761520e+05,3.264991259755067062e+06,-1.094702617434742860e+05,-1.344679964336408535e+06
2.086923320398330688e+05,3.353484008120810147e+06,5.801774667948856950e+04,-1.106447409739407478e+06
2.089015788321495056e+05,3.463156724082850385e+06,4.549689378884742036e+05,-5.061279216344621964e+05
2.090807619299888611e+05,3.439922389844689518e+06,7.801437997137489729e+05,2.588696831176872365e+04
2.095110800474882126e+05,2.953084291271882132e+06,1.443942057794210035e+06,1.267680304279030301e+06
2.099238249841928482e+05,1.989247080242659431e+06,1.840628807838032255e+06,2.247457922238457017e+06
2.103037942378520966e+05,8.078878687134629581e+05,1.940100330969057744e+06,2.824545923973657656e+06
2.106601682077646255e+05,-4.065575875591986114e+05,1.787862327319779899e+06,3.007321244661656674e+06
2.111182376337051392e+05,-1.874705951924577123e+06,1.275956976478313096e+06,2.700118637375880964e+06
2.112538983927965164e+05,-2.248987716873952653e+06,1.068833992511028657e+06,2.498553428770929109e+06
2.112755095287561417e+05,-2.305054122053467203e+06,1.033967426991796819e+06,2.462188295041327830e+06
2.112987552307844162e+05,-2.364188371380650438e+06,9.959381123805169482e+05,2.421817171825156547e+06
2.113267386156320572e+05,-2.433719269329163712e+06,9.494632959073596867e+05,2.371521865623862483e+06
2.113997779575586319e+05,-2.606315229109397158e+06,8.248330117452653358e+05,2.231791384817438666e+06
2.116188959832191467e+05,-3.039559823550970294e+06,4.278969125095203053e+05,1.746039828055758029e+06
2.118671286631822586e+05,-3.358443307782143354e+06,-4.486388418795261532e+04,1.098752958778277505e+06
2.120647016115188599e+05,-3.469602236068708356e+06,-4.206448520192457363e+05,5.347854044652892044e+05
2.122336364083290100e+05,-3.460711250729969703e+06,-7.299211861290403176e+05,3.584215499844623264e+04
2.122985807806253433e+05,-3.431773320008032490e+06,-8.439188248057791498e+05,-1.569419025309582939e+05
2.123227141875028610e+05,-3.417440684101223946e+06,-8.854287297725679819e+05,-2.284518499334052904e+05
